上海,20220201,112,82,108
上海,20220202,37,24,32
上海,20220203,24,13,16
上海,20220204,37,25,30
上海,20220205,64,45,58
上海,20220206,26,14,24
上海,20220207,24,6,8
上海,20220208,21,7,11
上海,20220209,22,14,19
上海,20220210,35,24,28
上海,20220211,52,36,44
上海,20220212,55,38,54
上海,20220213,59,42,56
上海,20220214,54,37,54
上海,20220215,70,50,67
上海,20220216,40,27,40
上海,20220217,27,16,26
上海,20220218,23,12,21
上海,20220219,37,23,33
上海,20220220,35,17,35
上海,20220221,42,27,43
上海,20220222,71,51,73
上海,20220223,43,28,42
上海,20220224,30,16,29
上海,20220225,31,17,29
上海,20220226,56,39,59
上海,20220227,69,40,81
上海,20220228,68,45,76
