上海,20220801,33,19,31
上海,20220802,45,30,41
上海,20220803,24,11,19
上海,20220804,26,10,21
上海,20220805,43,16,31
上海,20220806,42,22,42
上海,20220807,33,14,26
上海,20220808,24,8,20
上海,20220809,29,11,25
上海,20220810,37,14,30
上海,20220811,51,22,42
上海,20220812,53,25,46
上海,20220813,57,27,48
上海,20220814,46,20,37
上海,20220815,41,16,32
上海,20220816,40,19,35
上海,20220817,40,19,33
上海,20220818,39,21,34
上海,20220819,35,14,28
上海,20220820,41,23,42
上海,20220821,36,20,36
上海,20220822,46,26,41
上海,20220823,58,26,44
上海,20220824,33,11,33
上海,20220825,29,10,29
上海,20220826,31,12,31
上海,20220827,29,14,25
上海,20220828,27,8,26
上海,20220829,35,13,32
上海,20220830,44,27,45
上海,20220831,24,11,18
