上海,20220901,33,13,25
上海,20220902,28,10,23
上海,20220903,18,6,14
上海,20220904,18,6,17
上海,20220905,21,4,9
上海,20220906,59,33,57
上海,20220907,70,36,61
上海,20220908,40,18,41
上海,20220909,31,12,27
上海,20220910,31,13,26
上海,20220911,30,12,30
上海,20220912,27,15,26
上海,20220913,19,8,15
上海,20220914,16,8,15
上海,20220915,19,9,12
上海,20220916,44,29,42
上海,20220917,53,37,47
上海,20220918,37,21,34
上海,20220919,55,25,57
上海,20220920,41,11,41
上海,20220921,31,8,31
上海,20220922,36,12,36
上海,20220923,50,18,56
上海,20220924,29,8,28
上海,20220925,30,9,30
上海,20220926,35,16,35
上海,20220927,28,10,22
上海,20220928,26,15,25
上海,20220929,27,14,23
上海,20220930,25,12,24
